	Id	strain	coCulture	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO_term
s1459	Ps_02774	Ps	coEaPa	554.49705049764	1.61567754808773	0.549661217926596	2.93940612034137	0.003288418744787	0.008145289774843	K02881
s0068	Ea_03152	Ea	coPaPs	124.990971220834	1.71666268004726	0.301354049448849	5.69649780113089	1.22E-08	1.12E-06	K02879
s0218	Pa_00283	Pa	coEa	508.042785249595	-2.06370801616388	0.346717691029383	-5.95212782490811	2.65E-09	8.22E-08	K02871
s0926	Pa_00283	Pa	coEaPs	233.584469299293	-1.78709666891293	0.378597033538984	-4.7203134483327	2.35E-06	1.85E-05	K02871
s1261	Ps_02534	Ps	coEa	1901.94705595493	1.56989002150063	0.386071927912769	4.06631487036099	4.78E-05	4.64E-02	K03303
s1301	Ps_02534	Ps	coPa	2496.51077579684	-1.86098176333096	0.291078901987346	-6.39	1.62E-10	4.73E-07	K03303
s1356	Ps_02534	Ps	coEaPa	3044.10945154825	-2.60709235064899	0.381058368105392	-6.84	7.83E-12	2.12E-10	K03303
s1095	Pa_02892	Pa	coEaPs	16.2499934663634	1.67140157362122	0.510570115554391	3.27359851801426	0.001061873670307	0.004122568367075	K02529
s1059	Pa_01380	Pa	coEaPs	1169.94431819584	1.57040632768503	0.290995497768757	5.39666881352567	6.79E-08	7.69E-07	K21470
s0302	Pa_05192	Pa	coEa	5915.0742713911	1.61173766588485	0.304362443061543	5.29545514772646	1.19E-07	2.03E-06	K11106
s1554	Ps_05073	Ps	coEaPa	668.754593664072	-1.56120147725658	0.341459297388476	-4.57214516985434	4.83E-06	2.73E-05	K18457
s1469	Ps_00451	Ps	coEaPa	169.041131936409	1.67898344327903	0.271654842114934	6.18	6.39E-10	1.12E-08	K03825
s0969	Pa_02441	Pa	coEaPs	23.2283068441546	-1.64721089094578	0.451130724002959	-3.65129396714503	0.000260922374138	0.001202106652278	K08968
s1014	Pa_03076	Pa	coEaPs	15.1335066789926	-1.52630959553522	0.482497599682274	-3.16335168618517	0.001559637978024	0.00566741687789	K19265
s0220	Pa_03122	Pa	coEa	282.981708047162	-2.08488944839204	0.293390186434701	-7.10620035975903	1.19E-12	1.32E-10	K11738
s0836	Pa_03122	Pa	coEaPs	123.411272015967	-2.12237958498052	0.342736602799271	-6.19245090149746	5.92E-10	1.02E-08	K11738
s1025	Pa_02375	Pa	coEaPs	50.8055475536145	-1.50236569108049	0.361468694707406	-4.15628161740698	3.23E-05	0.000192453923582	K01424
s1288	Ps_01923	Ps	coPa	678.807669931793	-2.13125571578349	0.643401381561302	-3.31	0.000925	0.032362829956642	K10537
s1343	Ps_01923	Ps	coEaPa	1729.72904699448	-3.98779852148011	0.509262946785635	-7.83	4.86E-15	2.27E-13	K10537
s1352	Ps_01921	Ps	coEaPa	689.516297256493	-2.89324561841965	0.517520725121916	-5.59	2.26E-08	2.48E-07	K10538
s1303	Ps_01922	Ps	coPa	851.060488435906	-1.81662657659159	0.575337957197616	-3.16	0.00159	0.043631993848643	K10539
s1345	Ps_01922	Ps	coEaPa	1854.63971333748	-3.48364734671493	0.541628012573958	-6.43	1.26E-10	2.53E-09	K10539
s1065	Pa_01501	Pa	coEaPs	248.824251372809	1.58015512730919	0.257554862430632	6.13521760916001	8.50E-10	1.41E-08	K02517
s1476	Ps_03437	Ps	coEaPa	370.737378474035	1.73434279488652	0.342178544902215	5.06853167951294	4.01E-07	3.15E-06	K02517
s1396	Ps_00690	Ps	coEaPa	14135.9563000635	-1.92219850255457	0.367445943904563	-5.23	1.68E-07	1.45E-06	K18289
s1650	Ps_05274	Ps	coEaPa	3714.18879040269	-2.36940611765623	0.352992062490865	-6.71234956655023	1.92E-11	4.88E-10	K02014
s1747	Ps_05614	Ps	coEaPa	726.64508978146	1.76475459279886	0.49854562127929	3.53980562154055	0.000400421837295	0.001313474117137	K02014
s1791	Ps_04289	Ps	coEaPa	360.575390663285	2.15227856077154	0.283380933303918	7.59500131387909	3.08E-14	1.28E-12	K02014
s0932	Pa_02338	Pa	coEaPs	8.53288312150301	-1.75170500168744	0.583946190837598	-2.99977126175759	0.002701824225473	0.00895768358866	K06190
s1591	Ps_04455	Ps	coEaPa	712.633144008823	-1.7458138145614	0.220697428722925	-7.91044021067044	2.56E-15	1.31E-13	K11021
s0004	Ea_02063	Ea	coPa	198.89192252199	-1.81328666881038	0.416730329584062	-4.35122317739681	1.35E-05	0.001920142019936	K18819
s0017	Ea_02063	Ea	coPaPs	85.7032882798343	-2.85461736091355	0.497173242222702	-5.74169548657017	9.37E-09	9.01E-07	K18819
s0854	Pa_00939	Pa	coEaPs	34.0754165374083	-2.04262674898312	0.38716547672254	-5.27584940236538	1.32E-07	1.41E-06	K00892
s1538	Ps_02698	Ps	coEaPa	201.426747896377	2.62671596442134	0.405690991771191	6.47467165330308	9.50E-11	1.96E-09	K01507
s1395	Ps_02703	Ps	coEaPa	1741.47896785194	-1.9364541903893	0.38332536664699	-5.05172461537775	4.38E-07	3.39E-06	K22027
s0180	Pa_02813	Pa	coEa	298.740343666628	-1.83885903894944	0.279301514604364	-6.58377754074918	4.59E-11	2.50E-09	K01089
s0823	Pa_02813	Pa	coEaPs	123.182871534981	-2.2025572620895	0.322905195356855	-6.82106480094065	9.04E-12	2.00E-10	K01089
s0226	Pa_02814	Pa	coEa	152.107221465205	-2.13484843568021	0.292489239781373	-7.29889563553155	2.90E-13	4.93E-11	K02501
s0541	Pa_02814	Pa	coPs	129.271575937689	-1.78907840174841	0.402607227199477	-4.44373146054328	8.84E-06	0.000220169215582	K02501
s0829	Pa_02814	Pa	coEaPs	66.0343077488801	-2.15762849508071	0.386324153506368	-5.58502096101828	2.34E-08	2.85E-07	K02501
s1445	Ps_03768	Ps	coEaPa	401.573201454182	1.53942654127192	0.340283440390436	4.52395373546713	6.07E-06	3.31E-05	K02501
s1279	Ps_02501	Ps	coPa	10049.7280782331	-2.32498360390273	0.623647638137371	-3.73	0.000193	0.011749374782717	K04065
s1347	Ps_02501	Ps	coEaPa	14291.4269776175	-3.26463737408395	0.389389324465035	-8.38	5.12E-17	3.71E-15	K04065
s1576	Ps_05235	Ps	coEaPa	236.88356389609	-1.65379986517595	0.319891125979852	-5.16988353493779	2.34E-07	1.93E-06	K01816
s1173	Pa_02806	Pa	coEaPs	164.368557470106	1.98682037587409	0.262499137445141	7.56886439784706	3.77E-14	1.16E-12	K14056
s0532	Pa_02578	Pa	coPs	208.096483076152	-1.9373361822432	0.528142151806231	-3.66820973409823	0.000244254785641	0.003656026419116	K22300
s0978	Pa_00133	Pa	coEaPs	46.1720080617431	-1.61930962871653	0.424933066026231	-3.81074046286756	0.000138551168563	0.000687426951717	K00651
s0929	Pa_02490	Pa	coEaPs	29.3518293388397	-1.76972289051483	0.44453527984001	-3.98106285546506	6.86E-05	0.000370169093819	K03551
s0194	Pa_02812	Pa	coEa	240.580125151909	-1.92359551434829	0.285721242562344	-6.73242037272942	1.67E-11	1.15E-09	K00817
s0857	Pa_02812	Pa	coEaPs	103.656458208561	-2.01472085357985	0.334790733898405	-6.0178513010794	1.77E-09	2.71E-08	K00817
s0246	Pa_02811	Pa	coEa	376.42227844291	-2.36371272275803	0.369053990405342	-6.40478841635582	1.51E-10	6.69E-09	K00013
s0553	Pa_02811	Pa	coPs	341.82343074422	-1.64398645661651	0.449048715039784	-3.6610425585359	0.00025119102526	0.003720271289909	K00013
s0744	Pa_02811	Pa	coEaPs	158.958121425191	-2.60770153633755	0.326092549907049	-7.9968142083616	1.28E-15	4.53E-14	K00013
s1647	Ps_05568	Ps	coEaPa	461.785622079351	-2.35115141960039	0.400315978032896	-5.87323901272604	4.27E-09	5.66E-08	K02257
s0954	Pa_00881	Pa	coEaPs	405.912303255831	-1.68828257571122	0.379212152459167	-4.45207930379555	8.50E-06	5.79E-05	K02257
s0260	Pa_02438	Pa	coEa	587.072772990237	-2.57787313924918	0.357187152475494	-7.21714966897095	5.31E-13	8.07E-11	K03799
s0537	Pa_02438	Pa	coPs	530.936923137507	-1.86663590750664	0.578537381272802	-3.22647415349372	0.001253255505509	0.013358564365542	K03799
s0778	Pa_02438	Pa	coEaPs	261.642995744843	-2.45164167985971	0.258142021581802	-9.49725916314179	2.15E-21	2.11E-19	K03799
s1028	Pa_01423	Pa	coEaPs	1834.28981715306	1.50586837194342	0.246811364455395	6.10129268263728	1.05E-09	1.70E-08	K11940
s0366	Pa_04720	Pa	coEa	80.4667326103503	2.11052628273041	0.357993747531921	5.8954277757106	3.74E-09	1.09E-07	K01561
s0606	Pa_04720	Pa	coPs	48.615775795534	1.90085546997595	0.43672876799013	4.35248513333317	1.35E-05	0.00031829651107	K01561
s1138	Pa_04720	Pa	coEaPs	30.514293915511	1.83553090779619	0.39698339943132	4.62369688613075	3.77E-06	2.79E-05	K01561
s0956	Pa_01929	Pa	coEaPs	18.2315348585834	-1.67818290917117	0.478388870338704	-3.50798902989319	0.000451507667861	0.001944033888514	K03614
s1019	Pa_01930	Pa	coEaPs	66.0095915247559	-1.50979402603455	0.332634614816655	-4.53889631079657	5.65E-06	4.02E-05	K03615
s0993	Pa_01932	Pa	coEaPs	18.6501937965251	-1.59205472762207	0.43319742071086	-3.67512513119207	0.000237732868865	0.00110785859087	K03617
s0593	Pa_00036	Pa	coPs	164.415245237613	1.78051534883828	0.618255069795396	2.8799041622538	0.003977960721518	0.035046552208701	K00942
s1414	Ps_01821	Ps	coEaPa	1938.80983487303	-1.65156452629532	0.286378198338787	-5.77	8.07E-09	1.02E-07	K01487
s1737	Ps_04544	Ps	coEaPa	1399.93465929479	1.69168025965827	0.324865940871736	5.20731799436674	1.92E-07	1.64E-06	K03596
s1452	Ps_01562	Ps	coEaPa	312.204785387123	1.57178446669602	0.304369103865468	5.16	2.42E-07	1.98E-06	K01495
s0011	Ea_00736	Ea	coPs	234.437282587453	1.64424325719553	0.441869323489422	3.72E+00	0.000198350967352	0.03850814144852	K05799
s0134	Pa_00610	Pa	coEa	195.500589432435	-1.6506043022204	0.273888873411235	-6.02654748863083	1.67E-09	5.56E-08	K05799
s0980	Pa_00610	Pa	coEaPs	86.8002799858862	-1.61538903875718	0.372961227489172	-4.33125193638013	1.48E-05	9.46E-05	K05799
s0962	Pa_03173	Pa	coEaPs	202.189121358857	-1.66479945827336	0.24143610414856	-6.8954039170918	5.37E-12	1.25E-10	K01951
s1474	Ps_03435	Ps	coEaPa	479.777351125451	1.73128691798034	0.37961149105004	4.56068100886895	5.10E-06	2.85E-05	K01878
s1280	Ps_02754	Ps	coPa	1890.13592087944	-2.27957729215073	0.61731719769358	-3.69	0.000222	0.012672776384519	K07027
s1349	Ps_02754	Ps	coEaPa	2485.99462304419	-3.09878481405126	0.444190837795448	-6.97624658228153	3.03E-12	9.26E-11	K07027
s0916	Pa_05151	Pa	coEaPs	15.0261438942648	-1.8259383798058	0.654096614747848	-2.79154231750564	0.005245749769161	0.015427396730444	K00688
s0106	Pa_03207	Pa	coEa	1155.45095330373	-1.5358293395035	0.280698046085086	-5.4714643045216	4.46E-08	8.89E-07	K00600
s0816	Pa_03207	Pa	coEaPs	445.694794282849	-2.21591844512011	0.31222022825639	-7.09729301491777	1.27E-12	3.28E-11	K00600
s1528	Ps_02577	Ps	coEaPa	1116.25764588244	2.2302544351528	0.397618360974663	5.61	2.03E-08	2.27E-07	K00600
s1422	Ps_00457	Ps	coEaPa	247.796681840728	-1.59508621087809	0.313206574205765	-5.09	3.53E-07	2.79E-06	K00865
s1427	Ps_00456	Ps	coEaPa	149.468121715538	-1.57364918551963	0.285816753380376	-5.50579756752522	3.68E-08	3.82E-07	K00865
s1434	Ps_01468	Ps	coEaPa	592.857381298367	-1.50634095238086	0.211553029578416	-7.12	1.08E-12	3.55E-11	K00799
s0062	Ea_03313	Ea	coPaPs	2705.02383735373	1.65803805287387	0.304300338473235	5.44868947958698	5.07E-08	3.90E-06	K00383
s0559	Pa_01513	Pa	coPs	403.768670971793	-1.59785559137377	0.488855877765578	-3.26856168463621	0.001080956123882	0.011744442210826	K03675
s0112	Pa_01135	Pa	coEa	390.531799667816	-1.55378509700692	0.340726536516401	-4.5602115787425	5.11E-06	5.28E-05	K01886
s0900	Pa_01135	Pa	coEaPs	160.598214316151	-1.87518394720288	0.386848731174315	-4.84733125919938	1.25E-06	1.04E-05	K01886
s0941	Pa_01113	Pa	coEaPs	9.12177409565513	-1.72317689622851	0.58979359692279	-2.92166090852643	0.003481703760435	0.011107353108241	K10003
s1507	Ps_02676	Ps	coEaPa	736.670540140214	1.98656635914267	0.30258956601125	6.5652176488756	5.20E-11	1.18E-09	K00147
s1273	Ps_00924	Ps	coPa	1152.24491932088	-2.47629839531719	0.719573770483538	-3.44	0.000579	0.024437094240007	K06048
s1350	Ps_00924	Ps	coEaPa	1296.31588337958	-3.03580938516932	0.472009413055591	-6.43	1.26E-10	2.53E-09	K06048
s0317	Pa_00213	Pa	coEa	1747.85201841542	1.70364908431684	0.212380115411764	8.02169770467349	1.04E-15	2.74E-13	K06152
s0905	Pa_03071	Pa	coEaPs	33.5447315824998	-1.85510189292898	0.377269452671786	-4.91718022700042	8.78E-07	7.57E-06	K00845
s1315	Ps_01612	Ps	coPa	994.843553583598	-1.60643159741314	0.476840309908092	-3.37	0.000755	0.028121870067486	K13778
s1363	Ps_01612	Ps	coEaPa	1289.03847883571	-2.48535549159414	0.346280419519956	-7.18	7.11E-13	2.43E-11	K13778
s1440	Ps_00864	Ps	coEaPa	144.674786228133	1.50909564448681	0.398863734087708	3.78	0.000155	0.000574795808434	K12945
s1033	Pa_02807	Pa	coEaPs	487.719120359284	1.51585394444182	0.236574228120382	6.40751935020779	1.48E-10	2.78E-09	K09471
s0947	Pa_04808	Pa	coEaPs	10.0971504372036	-1.70367104426685	0.605366419329067	-2.81428072299592	0.004888651682771	0.014604203658635	K11735
s0329	Pa_00165	Pa	coEa	848.73880506108	1.81016045597043	0.428152107645336	4.2278443189865	2.36E-05	2.03E-04	K09823
s1192	Pa_00165	Pa	coEaPs	433.724944904472	2.06722429732219	0.368160290597345	5.61501158630686	1.97E-08	2.40E-07	K09823
s1055	Pa_02871	Pa	coEaPs	102.28400030409	1.56494404632838	0.302135769959451	5.17960533616529	2.22E-07	2.21E-06	K00040
s0894	Pa_02366	Pa	coEaPs	81.2993526466817	-1.88960087923708	0.400856098096933	-4.71391326764885	2.43E-06	1.89E-05	K01433
s0930	Pa_01395	Pa	coEaPs	39.8195491402154	-1.76319087131188	0.446557180683358	-3.94841007508535	7.87E-05	0.000418894962565	K00299
s0230	Pa_02600	Pa	coEa	69.6944933054465	-2.16904730799584	0.328723429823867	-6.59839582824394	4.16E-11	2.35E-09	K02412
s0985	Pa_02600	Pa	coEaPs	33.5627111077585	-1.6005465211609	0.519027790346571	-3.0837395432953	0.002044164708102	0.007224582119046	K02412
s0127	Pa_02563	Pa	coEa	8010.38769471152	-1.60860551188996	0.355066432239137	-4.5304353378203	5.89E-06	5.96E-05	K02406
s0131	Pa_02531	Pa	coEa	48.2037815982397	-1.63527798223798	0.434993622141489	-3.75931484739351	0.000170379314207	0.0011285675675	K02402
s0038	Ea_02031	Ea	coPaPs	60.66660394565	-1.77346518213088	0.557323314946154	-3.18211195291951	0.00146205291546	0.012217676971804	K02422
s0263	Pa_02601	Pa	coEa	11.5459409613234	-2.61122481551581	0.597272677059154	-4.37191406171957	1.23E-05	0.00011437037785	K02413
s0995	Pa_02601	Pa	coEaPs	5.94727764406492	-1.57586127621708	0.681966874838304	-2.31075926758278	0.020846155536385	0.049219125966938	K02413
s0186	Pa_01528	Pa	coEa	83.0466533502117	-1.86429325082962	0.286121984003656	-6.51572879770678	7.23E-11	3.63E-09	K02394
s0890	Pa_01528	Pa	coEaPs	36.4354220796903	-1.90451528936189	0.379879476852411	-5.01347244431902	5.35E-07	4.79E-06	K02394
s0217	Pa_02598	Pa	coEa	47.71596789791	-2.05447763734507	0.33860156455615	-6.0675373430071	1.30E-09	4.62E-08	K02410
s0964	Pa_02598	Pa	coEaPs	22.4238841358921	-1.66137153793386	0.436194723195457	-3.80878412687583	0.000139651812099	0.000691678608617	K02410
s1399	Ps_01656	Ps	coEaPa	4766.53959343895	-1.89486875475977	0.29045563242519	-6.52	6.86E-11	1.47E-09	K02410
s0205	Pa_02597	Pa	coEa	78.424516222273	-1.9856522779144	0.334196254949277	-5.94157549196887	2.82E-09	8.58E-08	K02409
s0988	Pa_02597	Pa	coEaPs	36.7670888200077	-1.5972299210754	0.379630430434493	-4.20732847798146	2.58E-05	0.000157036445182	K02409
s0125	Pa_01527	Pa	coEa	58.6486000032474	-1.6047811751123	0.413738557658346	-3.87873246379295	1.05E-04	7.34E-04	K02393
s0174	Pa_02596	Pa	coEa	16.0215025519586	-1.7798175710272	0.500906686129116	-3.55319188246656	3.81E-04	2.20E-03	K02408
s0259	Pa_01525	Pa	coEa	448.854085333499	-2.57309880960252	0.358132197007692	-7.18477375422142	6.73E-13	9.26E-11	K02390
s0733	Pa_01525	Pa	coEaPs	194.507859640012	-2.64816508698198	0.408087883324292	-6.48920292709986	8.63E-11	1.67E-09	K02390
s0162	Pa_02519	Pa	coEa	25.7339336179754	-1.74362695909523	0.382530857774644	-4.55813413129256	5.16E-06	5.30E-05	K02401
s0253	Pa_01523	Pa	coEa	90.6316594264719	-2.46229216897169	0.501064916756669	-4.9141180845584	8.92E-07	1.10E-05	K02388
s0692	Pa_01523	Pa	coEaPs	37.5145415077319	-2.97713684964515	0.579250873035588	-5.13963290904222	2.75E-07	2.65E-06	K02388
s0270	Pa_01522	Pa	coEa	122.147439623953	-3.36354566051909	0.437986861863121	-7.67955834613656	1.60E-14	3.29E-12	K02387
s0554	Pa_01522	Pa	coPs	123.433678493128	-1.6362644351144	0.519169915305681	-3.1516934762119	0.001623265807698	0.016671058331615	K02387
s0681	Pa_01522	Pa	coEaPs	53.3278211777886	-3.30778258028669	0.52585972309568	-6.29023755767818	3.17E-10	5.69E-09	K02387
s0262	Pa_01524	Pa	coEa	144.996853914911	-2.58717246134216	0.379188190678214	-6.82292467155888	8.92E-12	6.61E-10	K02389
s0838	Pa_01524	Pa	coEaPs	67.9204403111073	-2.11631627992256	0.396906399604543	-5.33202861438149	9.71E-08	1.06E-06	K02389
s0247	Pa_02599	Pa	coEa	42.4461412768415	-2.37713510424578	0.387187275327792	-6.13949697141596	8.28E-10	3.23E-08	K02411
s0989	Pa_02599	Pa	coEaPs	22.0718757596179	-1.59437177520676	0.647174228344578	-2.46358971877642	0.01375534648083	0.03436766747158	K02411
s1497	Ps_04052	Ps	coEaPa	138.943048916541	1.86145775365531	0.303547503698795	6.13234413386054	8.66E-10	1.43E-08	K03557
s0931	Pa_02646	Pa	coEaPs	38.8926940019323	-1.75711138885711	0.408424879255651	-4.30216541181189	1.69E-05	0.000106906616186	K15125
s0390	Pa_04481	Pa	coEa	3348.15476697769	2.49782921285067	0.424819312526979	5.8797449626117	4.11E-09	1.17E-07	K04759
s1214	Pa_04481	Pa	coEaPs	1289.81370953933	2.28664203250726	0.570876489404553	4.00549343850598	6.19E-05	0.000339726450704	K04759
s1458	Ps_02334	Ps	coEaPa	117.174418392982	1.60167391823332	0.357435633606742	4.48	7.43E-06	3.99E-05	K04755
s0077	Ea_01620	Ea	coPaPs	671.544292702578	2.10389900733461	0.320406435374864	6.57E+00	5.16E-11	1.10E-08	K05997
s1456	Ps_03407	Ps	coEaPa	1619.65666573684	1.58303278151352	0.417880836763006	3.78823971392427	0.000151718428873	0.000564664870538	K02115
s1510	Ps_03412	Ps	coEaPa	597.691482886108	1.99936366243861	0.416195307324319	4.80390726962381	1.56E-06	1.03E-05	K02108
s0417	Pa_00980	Pa	coPs	3192.92371766056	-3.81364565578081	0.605039966286964	-6.30313015383853	2.92E-10	3.73E-08	K10906
s0701	Pa_00980	Pa	coEaPs	1781.69684199499	-2.87435050422136	0.206912082197214	-13.8916513414704	7.12E-44	1.01E-40	K10906
s1516	Ps_02718	Ps	coEaPa	81.3767904243137	2.04627297445679	0.336364987949093	6.08348980354188	1.18E-09	1.85E-08	K03602
s0140	Pa_02369	Pa	coEa	80.9375720476992	-1.67376820770177	0.343184980316661	-4.87716043446123	1.08E-06	1.28E-05	K01142
s1092	Pa_02795	Pa	coEaPs	329.020895543156	1.67079921239346	0.276076986150107	6.05193223706456	1.43E-09	2.22E-08	K01141
s1404	Ps_00857	Ps	coEaPa	3128.40226566431	-1.79042568573542	0.260752890835974	-6.87	6.59E-12	1.84E-10	K03701
s1365	Ps_02692	Ps	coEaPa	896.830483434496	-2.47380531052437	0.290572767497636	-8.51354836803316	1.69E-17	1.32E-15	K16238
s1571	Ps_05584	Ps	coEaPa	734.269230111514	-1.63526737923859	0.267996308757142	-6.10182799465522	1.05E-09	1.67E-08	K01173
s0169	Pa_03019	Pa	coEa	27.4049384180201	-1.75842830356592	0.376224946719877	-4.67387481584303	2.96E-06	3.28E-05	K09906
s0237	Pa_00274	Pa	coEa	175.539285575402	-2.26648285866454	0.417032186242581	-5.43479120661004	5.49E-08	1.05E-06	K02356
s0960	Pa_00274	Pa	coEaPs	85.6485765376493	-1.66774787447879	0.429445956297521	-3.88348720024593	0.000102968954838	0.00053035552419	K02356
s1752	Ps_05176	Ps	coEaPa	658.490524349524	1.78575087918972	0.383672961616356	4.65435685555381	3.25E-06	1.93E-05	K02356
s1309	Ps_03464	Ps	coPa	5023.96971712833	-1.70826319513518	0.519699637836916	-3.29	0.00101	0.034296706444205	K05594
s1403	Ps_03464	Ps	coEaPa	4137.42922568716	-1.80860533922142	0.297380198253373	-6.08179478608209	1.19E-09	1.85E-08	K05594
s1313	Ps_03465	Ps	coPa	2534.21173642556	-1.64871013915608	0.503240419949707	-3.28	0.00105	0.035133946082141	K09165
s1393	Ps_03465	Ps	coEaPa	2327.64728769577	-1.94745555464517	0.283624813815574	-6.86630879874809	6.59E-12	1.84E-10	K09165
s1448	Ps_03272	Ps	coEaPa	321.337653944576	1.54882118650544	0.364643749183723	4.24749139392235	2.16E-05	0.000103901189543	K03060
s0240	Pa_00896	Pa	coEa	214.42355502891	-2.28408463621297	0.403818403324048	-5.65621729324723	1.55E-08	3.95E-07	K03530
s0058	Ea_01878	Ea	coPaPs	649.053004015034	1.61921386447538	0.302922321964284	5.34531048744004	9.03E-08	5.98E-06	K03746
s0429	Pa_00994	Pa	coPs	4258.65339603836	-3.48500852084537	0.529821443835423	-6.57770379321964	4.78E-11	8.96E-09	K02315
s0766	Pa_00994	Pa	coEaPs	2443.56559813788	-2.49874487099546	0.275586078388658	-9.06702140255247	1.22E-19	8.26E-18	K02315
s1415	Ps_02902	Ps	coEaPa	1196.17768769709	-1.6514934849275	0.311361659530153	-5.30410034241088	1.13E-07	1.04E-06	K02342
s0155	Pa_00394	Pa	coEa	45.2268819104784	-1.72701285255719	0.331612945239599	-5.20791747532467	1.91E-07	3.01E-06	K02339
s0942	Pa_00394	Pa	coEaPs	19.8327466566053	-1.72125830652329	0.502567737215917	-3.42492798295921	0.000614962408764	0.002522056815134	K02339
s1719	Ps_04540	Ps	coEaPa	89.8222481543908	1.54191642572612	0.336664563540079	4.57997839010033	4.65E-06	2.64E-05	K02339
s0371	Pa_02624	Pa	coEa	89.1214870752495	2.15927632213641	0.500707919028511	4.3124469178077	1.61E-05	0.000145715532396	K07458
s0569	Pa_02624	Pa	coPs	42.857263752217	1.54234817532555	0.543284223354535	2.83893422452477	0.004526448634216	0.038598261989949	K07458
s1615	Ps_04791	Ps	coEaPa	1385.66990295064	-1.94983854662564	0.355878461600765	-5.47894508101202	4.28E-08	4.34E-07	K10747
s0913	Pa_00340	Pa	coEaPs	17.1206996828058	-1.82861076131653	0.509779363143919	-3.58706313656774	0.000334423370872	0.001506497661168	K00796
s0239	Pa_01398	Pa	coEa	49.1904525874854	-2.28363301467027	0.426175182042551	-5.35843735368489	8.39E-08	1.53E-06	K00254
s0719	Pa_01398	Pa	coEaPs	19.9059816743759	-2.73633638689819	0.569502391060154	-4.80478472057752	1.55E-06	1.25E-05	K00254
s1333	Ps_01593	Ps	coPa	9661.7481397575	2.0020681981368	0.604868856830096	3.31	0.000933	0.032362829956642	K00836
s1455	Ps_01593	Ps	coEaPa	6910.52989552284	1.58039393219508	0.457608293451771	3.45359547632771	0.000553166454089	0.001749283459935	K00836
s0167	Pa_01064	Pa	coEa	75.5547949182638	-1.75744132227893	0.350971193914966	-5.00736628176023	5.52E-07	7.31E-06	K07029
s0546	Pa_01064	Pa	coPs	61.2107365561743	-1.74223375533962	0.424304008061573	-4.10609780307989	4.02E-05	0.000791854006849	K07029
s0880	Pa_01064	Pa	coEaPs	32.2939887183728	-1.93569530519209	0.409515754691683	-4.72679080844996	2.28E-06	1.80E-05	K07029
s0166	Pa_01211	Pa	coEa	140.307189010657	-1.75307626792518	0.330939834598357	-5.29726580075437	1.18E-07	2.02E-06	K01935
s0142	Pa_02905	Pa	coEa	47.4620175764751	-1.69061444731183	0.3126309034326	-5.40770099420546	6.38E-08	1.20E-06	K01151
s0303	Pa_01148	Pa	coEa	309.201471313055	1.61579435120327	0.343604510127146	4.70248295229121	2.57E-06	2.90E-05	K01669
s1790	Ps_04779	Ps	coEaPa	267.785466077773	2.1466284770706	0.372687733535472	5.75985814372472	8.42E-09	1.06E-07	K01494
s1618	Ps_05627	Ps	coEaPa	642.783714763627	-1.97174027536327	0.2852523559738	-6.91226639875455	4.77E-12	1.41E-10	K22185
s1147	Pa_00024	Pa	coEaPs	65.8932505964559	1.87108791301801	0.283053925281126	6.61035847201083	3.83E-11	8.00E-10	K07560
s1120	Pa_02392	Pa	coEaPs	1142.6711099773	1.75072382196427	0.275284620771684	6.35968626600572	2.02E-10	3.73E-09	K00285
s1681	Ps_04421	Ps	coEaPa	8371.73612019391	-2.71575437823348	0.343639446026951	-7.90291804282705	2.72E-15	1.34E-13	K01921
s1329	Ps_05698	Ps	coPa	17140.6119760778	1.78830493399141	0.504621808977369	3.54	0.000394	0.018830718454168	K03367
s1725	Ps_05698	Ps	coEaPa	11891.2564498187	1.58200028351162	0.338006784906711	4.68038025907748	2.86E-06	1.73E-05	K03367
s0948	Pa_00882	Pa	coEaPs	50.6465386455173	-1.70314016952817	0.39288937978699	-4.33491017357493	1.46E-05	9.32E-05	K02300
s1557	Ps_05569	Ps	coEaPa	20.4344122069725	-1.57441528042118	0.44810360356458	-3.51350729585079	0.000442232268761	0.001439237977818	K02300
s1298	Ps_05570	Ps	coPa	74.2735365986246	-1.90393099856293	0.585547600935478	-3.25	0.00115	0.037151085333537	K02299
s1630	Ps_05570	Ps	coEaPa	65.4552176859413	-2.11838010196965	0.324536593542956	-6.52739981905696	6.69E-11	1.45E-09	K02299
s1412	Ps_01784	Ps	coEaPa	2191.75036140327	-1.6892487344754	0.39160431054547	-4.31	1.61E-05	7.94E-05	K00406
s1631	Ps_05221	Ps	coEaPa	940.569405012877	-2.12889583763249	0.28282648305452	-7.52721532524274	5.18E-14	2.09E-12	K02199
s1394	Ps_02591	Ps	coEaPa	6896.96034990005	-1.94347379585809	0.297735631935081	-6.53	6.69E-11	1.45E-09	K00426
s0391	Pa_01168	Pa	coEa	242.641750362697	2.52766720134118	0.474468386121588	5.32736695484161	9.96E-08	1.77E-06	K00425
s0643	Pa_01168	Pa	coPs	271.731934209727	3.34531466331518	0.913722863236739	3.66119180980638	0.000251044718475	0.003720271289909	K00425
s1487	Ps_02339	Ps	coEaPa	1412.28812650278	1.79038201981504	0.285521493486173	6.27	3.60E-10	6.57E-09	K04487
s1389	Ps_03386	Ps	coEaPa	17569.4935189543	-2.00877849707732	0.337362248909007	-5.95436657057359	2.61E-09	3.63E-08	K00574
